"event_id","llm_gate"
26453,"unassigned"
26454,"unassigned"
26455,"IgD- IgMpos B cells"
26456,"unassigned"
26457,"unassigned"
26458,"NKT cells"
26459,"unassigned"
26460,"Non-Classical Monocytes"
26461,"unassigned"
26462,"MEP"
26463,"unassigned"
26464,"IgDpos IgMpos B cells"
26465,"unassigned"
26466,"IgD- IgMpos B cells"
26467,"Classical Monocytes"
26468,"unassigned"
26469,"IgDpos IgMpos B cells"
26470,"unassigned"
26471,"Eosinophils"
26472,"unassigned"
26473,"Eosinophils"
26474,"IgDpos IgMpos B cells"
26475,"unassigned"
26476,"IgM- IgD- B-cells"
26477,"unassigned"
26478,"unassigned"
26479,"unassigned"
26480,"unassigned"
26481,"unassigned"
26482,"Classical Monocytes"
26483,"unassigned"
26484,"Non-Classical Monocytes"
26485,"Plasma Cells"
26486,"Macrophages"
26487,"IgM- IgD- B-cells"
26488,"unassigned"
26489,"Macrophages"
26490,"unassigned"
26491,"Macrophages"
26492,"Intermediate Monocytes"
26493,"unassigned"
26494,"unassigned"
26495,"unassigned"
26496,"CD8 T cells"
26497,"IgDpos IgMpos B cells"
26498,"IgD- IgMpos B cells"
26499,"IgDpos IgMpos B cells"
26500,"unassigned"
26501,"unassigned"
26502,"unassigned"
26503,"IgDpos IgMpos B cells"
26504,"unassigned"
26505,"mDCs"
26506,"Macrophages"
26507,"NKT cells"
26508,"Intermediate Monocytes"
26509,"unassigned"
26510,"NKT cells"
26511,"Non-Classical Monocytes"
26512,"unassigned"
26513,"CD8 T cells"
26514,"NKT cells"
26515,"Intermediate Monocytes"
26516,"unassigned"
26517,"IgD- IgMpos B cells"
26518,"Eosinophils"
26519,"Eosinophils"
26520,"unassigned"
26521,"Eosinophils"
26522,"IgD- IgMpos B cells"
26523,"unassigned"
26524,"unassigned"
26525,"unassigned"
26526,"NKT cells"
26527,"Non-Classical Monocytes"
26528,"NK cells"
26529,"unassigned"
26530,"unassigned"
26531,"unassigned"
26532,"Non-Classical Monocytes"
26533,"IgDpos IgMpos B cells"
26534,"Classical Monocytes"
26535,"NKT cells"
26536,"unassigned"
26537,"IgDpos IgMpos B cells"
26538,"IgDpos IgMpos B cells"
26539,"IgDpos IgMpos B cells"
26540,"unassigned"
26541,"unassigned"
26542,"unassigned"
26543,"unassigned"
26544,"Basophils"
26545,"IgD- IgMpos B cells"
26546,"unassigned"
26547,"IgDpos IgMpos B cells"
26548,"unassigned"
26549,"unassigned"
26550,"unassigned"
26551,"unassigned"
26552,"unassigned"
26553,"Non-Classical Monocytes"
26554,"Classical Monocytes"
26555,"IgM- IgD- B-cells"
26556,"unassigned"
26557,"IgM- IgD- B-cells"
26558,"Classical Monocytes"
26559,"unassigned"
26560,"IgDpos IgMpos B cells"
26561,"Basophils"
26562,"NKT cells"
26563,"mDCs"
26564,"IgDpos IgMpos B cells"
26565,"NKT cells"
26566,"unassigned"
26567,"HSC"
26568,"Macrophages"
26569,"unassigned"
26570,"IgDpos IgMpos B cells"
26571,"Intermediate Monocytes"
26572,"MEP"
26573,"unassigned"
26574,"unassigned"
26575,"unassigned"
26576,"NK cells"
26577,"mDCs"
26578,"unassigned"
26579,"unassigned"
26580,"unassigned"
26581,"IgM- IgD- B-cells"
26582,"NK cells"
26583,"IgDpos IgMpos B cells"
26584,"unassigned"
26585,"Classical Monocytes"
26586,"unassigned"
26587,"CD8 T cells"
26588,"Non-Classical Monocytes"
26589,"Non-Classical Monocytes"
26590,"unassigned"
26591,"CD8 T cells"
26592,"unassigned"
26593,"unassigned"
26594,"unassigned"
26595,"IgDpos IgMpos B cells"
26596,"IgM- IgD- B-cells"
26597,"unassigned"
26598,"Classical Monocytes"
26599,"unassigned"
26600,"Classical Monocytes"
26601,"unassigned"
26602,"NKT cells"
26603,"unassigned"
26604,"Eosinophils"
26605,"unassigned"
26606,"unassigned"
26607,"Plasma Cells"
26608,"IgDpos IgMpos B cells"
26609,"unassigned"
26610,"unassigned"
26611,"unassigned"
26612,"unassigned"
26613,"unassigned"
26614,"IgDpos IgMpos B cells"
26615,"unassigned"
26616,"unassigned"
26617,"IgDpos IgMpos B cells"
26618,"unassigned"
26619,"IgD- IgMpos B cells"
26620,"unassigned"
26621,"unassigned"
26622,"NK cells"
26623,"IgDpos IgMpos B cells"
26624,"unassigned"
26625,"IgDpos IgMpos B cells"
26626,"unassigned"
26627,"unassigned"
26628,"IgDpos IgMpos B cells"
26629,"IgDpos IgMpos B cells"
26630,"unassigned"
26631,"mDCs"
26632,"unassigned"
26633,"IgDpos IgMpos B cells"
26634,"unassigned"
26635,"Macrophages"
26636,"Non-Classical Monocytes"
26637,"IgDpos IgMpos B cells"
26638,"unassigned"
26639,"unassigned"
26640,"Intermediate Monocytes"
26641,"Intermediate Monocytes"
26642,"Non-Classical Monocytes"
26643,"Eosinophils"
26644,"unassigned"
26645,"unassigned"
26646,"unassigned"
26647,"unassigned"
26648,"unassigned"
26649,"CMP"
26650,"IgM- IgD- B-cells"
26651,"unassigned"
26652,"unassigned"
26653,"unassigned"
26654,"mDCs"
26655,"CD4 T cells"
26656,"unassigned"
26657,"gd T cells"
26658,"unassigned"
26659,"mDCs"
26660,"IgDpos IgMpos B cells"
26661,"unassigned"
26662,"IgM- IgD- B-cells"
26663,"Non-Classical Monocytes"
26664,"unassigned"
26665,"unassigned"
26666,"unassigned"
26667,"unassigned"
26668,"Classical Monocytes"
26669,"unassigned"
26670,"unassigned"
26671,"Intermediate Monocytes"
26672,"IgD- IgMpos B cells"
26673,"CD4 T cells"
26674,"IgD- IgMpos B cells"
26675,"unassigned"
26676,"unassigned"
26677,"unassigned"
26678,"unassigned"
26679,"unassigned"
26680,"unassigned"
26681,"IgD- IgMpos B cells"
26682,"unassigned"
26683,"unassigned"
26684,"unassigned"
26685,"unassigned"
26686,"unassigned"
26687,"unassigned"
26688,"unassigned"
26689,"Classical Monocytes"
26690,"NKT cells"
26691,"Non-Classical Monocytes"
26692,"IgM- IgD- B-cells"
26693,"Eosinophils"
26694,"unassigned"
26695,"unassigned"
26696,"IgM- IgD- B-cells"
26697,"unassigned"
26698,"Eosinophils"
26699,"pDCs"
26700,"unassigned"
26701,"IgDpos IgMpos B cells"
26702,"NKT cells"
26703,"Classical Monocytes"
26704,"pDCs"
26705,"unassigned"
26706,"unassigned"
26707,"IgM- IgD- B-cells"
26708,"unassigned"
26709,"unassigned"
26710,"Non-Classical Monocytes"
26711,"Non-Classical Monocytes"
26712,"IgM- IgD- B-cells"
26713,"unassigned"
26714,"unassigned"
26715,"MPP"
26716,"unassigned"
26717,"IgD- IgMpos B cells"
26718,"unassigned"
26719,"unassigned"
26720,"unassigned"
26721,"MEP"
26722,"CD4 T cells"
26723,"Classical Monocytes"
26724,"IgM- IgD- B-cells"
26725,"Classical Monocytes"
26726,"unassigned"
26727,"unassigned"
26728,"unassigned"
26729,"unassigned"
26730,"unassigned"
26731,"unassigned"
26732,"unassigned"
26733,"unassigned"
26734,"unassigned"
26735,"Classical Monocytes"
26736,"Intermediate Monocytes"
26737,"Classical Monocytes"
26738,"NKT cells"
26739,"unassigned"
26740,"Non-Classical Monocytes"
26741,"Macrophages"
26742,"IgDpos IgMpos B cells"
26743,"unassigned"
26744,"unassigned"
26745,"unassigned"
26746,"unassigned"
26747,"CD4 T cells"
26748,"unassigned"
26749,"unassigned"
26750,"unassigned"
26751,"Macrophages"
26752,"Eosinophils"
26753,"unassigned"
26754,"Macrophages"
26755,"unassigned"
26756,"Eosinophils"
26757,"Macrophages"
26758,"IgDpos IgMpos B cells"
26759,"unassigned"
26760,"unassigned"
26761,"IgM- IgD- B-cells"
26762,"CD8 T cells"
26763,"unassigned"
26764,"unassigned"
26765,"Eosinophils"
26766,"unassigned"
26767,"IgDpos IgMpos B cells"
26768,"unassigned"
26769,"unassigned"
26770,"Classical Monocytes"
26771,"Macrophages"
26772,"Non-Classical Monocytes"
26773,"unassigned"
26774,"unassigned"
26775,"unassigned"
26776,"unassigned"
26777,"IgM- IgD- B-cells"
26778,"unassigned"
26779,"Macrophages"
26780,"unassigned"
26781,"unassigned"
26782,"Non-Classical Monocytes"
26783,"unassigned"
26784,"unassigned"
26785,"unassigned"
26786,"Classical Monocytes"
26787,"gd T cells"
26788,"unassigned"
26789,"IgD- IgMpos B cells"
26790,"unassigned"
26791,"unassigned"
26792,"IgD- IgMpos B cells"
26793,"unassigned"
26794,"unassigned"
26795,"IgDpos IgMpos B cells"
26796,"unassigned"
26797,"Classical Monocytes"
26798,"CD8 T cells"
26799,"CD8 T cells"
26800,"Intermediate Monocytes"
26801,"unassigned"
26802,"unassigned"
26803,"IgM- IgD- B-cells"
26804,"IgM- IgD- B-cells"
26805,"unassigned"
26806,"Non-Classical Monocytes"
26807,"unassigned"
26808,"unassigned"
26809,"unassigned"
26810,"Non-Classical Monocytes"
26811,"mDCs"
26812,"IgD- IgMpos B cells"
26813,"unassigned"
26814,"Macrophages"
26815,"MEP"
26816,"unassigned"
26817,"MPP"
26818,"IgM- IgD- B-cells"
26819,"unassigned"
26820,"IgM- IgD- B-cells"
26821,"IgDpos IgMpos B cells"
26822,"IgDpos IgMpos B cells"
26823,"Basophils"
26824,"unassigned"
26825,"unassigned"
26826,"unassigned"
26827,"Macrophages"
26828,"Classical Monocytes"
26829,"unassigned"
26830,"IgDpos IgMpos B cells"
26831,"unassigned"
26832,"unassigned"
26833,"Non-Classical Monocytes"
26834,"Non-Classical Monocytes"
26835,"Classical Monocytes"
26836,"unassigned"
26837,"CD4 T cells"
26838,"unassigned"
26839,"unassigned"
26840,"unassigned"
26841,"unassigned"
26842,"IgDpos IgMpos B cells"
26843,"unassigned"
26844,"unassigned"
26845,"unassigned"
26846,"unassigned"
26847,"unassigned"
26848,"IgD- IgMpos B cells"
26849,"IgD- IgMpos B cells"
26850,"IgD- IgMpos B cells"
26851,"unassigned"
26852,"unassigned"
26853,"HSC"
26854,"IgDpos IgMpos B cells"
26855,"unassigned"
26856,"unassigned"
26857,"IgDpos IgMpos B cells"
26858,"Macrophages"
26859,"Basophils"
26860,"IgD- IgMpos B cells"
26861,"unassigned"
26862,"IgM- IgD- B-cells"
26863,"unassigned"
26864,"unassigned"
26865,"unassigned"
26866,"unassigned"
26867,"IgDpos IgMpos B cells"
26868,"Macrophages"
26869,"unassigned"
26870,"unassigned"
26871,"unassigned"
26872,"unassigned"
26873,"Classical Monocytes"
26874,"unassigned"
26875,"unassigned"
26876,"CD4 T cells"
26877,"Eosinophils"
26878,"Intermediate Monocytes"
26879,"Classical Monocytes"
26880,"Intermediate Monocytes"
26881,"NKT cells"
26882,"unassigned"
26883,"unassigned"
26884,"IgDpos IgMpos B cells"
26885,"unassigned"
26886,"NK cells"
26887,"IgDpos IgMpos B cells"
26888,"IgDpos IgMpos B cells"
26889,"unassigned"
26890,"CMP"
26891,"unassigned"
26892,"Eosinophils"
26893,"unassigned"
26894,"unassigned"
26895,"CD8 T cells"
26896,"unassigned"
26897,"IgDpos IgMpos B cells"
26898,"IgDpos IgMpos B cells"
26899,"IgM- IgD- B-cells"
26900,"Classical Monocytes"
26901,"unassigned"
26902,"unassigned"
26903,"unassigned"
26904,"IgD- IgMpos B cells"
26905,"unassigned"
26906,"unassigned"
26907,"MPP"
26908,"B-cell Frac A-C (pro-B cells)"
26909,"unassigned"
26910,"unassigned"
26911,"unassigned"
26912,"unassigned"
26913,"Classical Monocytes"
26914,"unassigned"
26915,"unassigned"
26916,"GMP"
26917,"unassigned"
26918,"IgD- IgMpos B cells"
26919,"unassigned"
26920,"unassigned"
26921,"IgDpos IgMpos B cells"
26922,"unassigned"
26923,"unassigned"
26924,"IgDpos IgMpos B cells"
26925,"Non-Classical Monocytes"
26926,"Non-Classical Monocytes"
26927,"IgDpos IgMpos B cells"
26928,"unassigned"
26929,"IgD- IgMpos B cells"
26930,"CD4 T cells"
26931,"IgDpos IgMpos B cells"
26932,"NKT cells"
26933,"unassigned"
26934,"unassigned"
26935,"MEP"
26936,"IgD- IgMpos B cells"
26937,"unassigned"
26938,"pDCs"
26939,"Non-Classical Monocytes"
26940,"Eosinophils"
26941,"unassigned"
26942,"IgDpos IgMpos B cells"
26943,"IgDpos IgMpos B cells"
26944,"Intermediate Monocytes"
26945,"Non-Classical Monocytes"
26946,"Macrophages"
26947,"unassigned"
26948,"unassigned"
26949,"Macrophages"
26950,"unassigned"
26951,"CD8 T cells"
26952,"unassigned"
26953,"unassigned"
26954,"unassigned"
26955,"unassigned"
26956,"unassigned"
26957,"unassigned"
26958,"unassigned"
26959,"IgDpos IgMpos B cells"
26960,"IgDpos IgMpos B cells"
26961,"IgM- IgD- B-cells"
26962,"IgD- IgMpos B cells"
26963,"unassigned"
26964,"unassigned"
26965,"Plasma Cells"
26966,"unassigned"
26967,"unassigned"
26968,"unassigned"
26969,"Eosinophils"
26970,"Plasma Cells"
26971,"mDCs"
26972,"Classical Monocytes"
26973,"unassigned"
26974,"unassigned"
26975,"unassigned"
26976,"unassigned"
26977,"unassigned"
26978,"Basophils"
26979,"IgM- IgD- B-cells"
26980,"unassigned"
26981,"IgDpos IgMpos B cells"
26982,"Plasma Cells"
26983,"IgM- IgD- B-cells"
26984,"CD4 T cells"
26985,"unassigned"
26986,"unassigned"
26987,"IgM- IgD- B-cells"
26988,"IgDpos IgMpos B cells"
26989,"unassigned"
26990,"unassigned"
26991,"unassigned"
26992,"unassigned"
26993,"unassigned"
26994,"unassigned"
26995,"unassigned"
26996,"NKT cells"
26997,"unassigned"
26998,"NKT cells"
26999,"Basophils"
27000,"unassigned"
27001,"unassigned"
27002,"Intermediate Monocytes"
27003,"unassigned"
27004,"Plasma Cells"
27005,"unassigned"
27006,"NKT cells"
27007,"unassigned"
27008,"unassigned"
27009,"unassigned"
27010,"unassigned"
27011,"unassigned"
27012,"unassigned"
27013,"IgD- IgMpos B cells"
27014,"Macrophages"
27015,"Non-Classical Monocytes"
27016,"IgM- IgD- B-cells"
27017,"unassigned"
27018,"unassigned"
27019,"IgD- IgMpos B cells"
27020,"IgDpos IgMpos B cells"
27021,"unassigned"
27022,"IgM- IgD- B-cells"
27023,"Classical Monocytes"
27024,"unassigned"
27025,"unassigned"
27026,"unassigned"
27027,"unassigned"
27028,"unassigned"
27029,"unassigned"
27030,"unassigned"
27031,"unassigned"
27032,"unassigned"
27033,"NKT cells"
27034,"unassigned"
27035,"IgM- IgD- B-cells"
27036,"unassigned"
27037,"unassigned"
27038,"HSC"
27039,"unassigned"
27040,"IgDpos IgMpos B cells"
27041,"MPP"
27042,"unassigned"
27043,"unassigned"
27044,"Classical Monocytes"
27045,"MEP"
27046,"IgD- IgMpos B cells"
27047,"IgD- IgMpos B cells"
27048,"IgDpos IgMpos B cells"
27049,"Eosinophils"
27050,"unassigned"
27051,"Intermediate Monocytes"
27052,"unassigned"
27053,"Eosinophils"
27054,"unassigned"
27055,"IgDpos IgMpos B cells"
27056,"Intermediate Monocytes"
27057,"unassigned"
27058,"IgD- IgMpos B cells"
27059,"unassigned"
27060,"Intermediate Monocytes"
27061,"unassigned"
27062,"IgM- IgD- B-cells"
27063,"IgDpos IgMpos B cells"
27064,"Eosinophils"
27065,"Non-Classical Monocytes"
27066,"IgDpos IgMpos B cells"
27067,"Intermediate Monocytes"
27068,"unassigned"
27069,"IgD- IgMpos B cells"
27070,"unassigned"
27071,"IgM- IgD- B-cells"
27072,"unassigned"
27073,"unassigned"
27074,"IgDpos IgMpos B cells"
27075,"unassigned"
27076,"unassigned"
27077,"Non-Classical Monocytes"
27078,"IgM- IgD- B-cells"
27079,"unassigned"
27080,"NK cells"
27081,"IgD- IgMpos B cells"
27082,"unassigned"
27083,"Basophils"
27084,"MEP"
27085,"Eosinophils"
27086,"unassigned"
27087,"unassigned"
27088,"Non-Classical Monocytes"
27089,"Classical Monocytes"
27090,"unassigned"
27091,"IgD- IgMpos B cells"
27092,"unassigned"
27093,"Classical Monocytes"
27094,"IgM- IgD- B-cells"
27095,"IgDpos IgMpos B cells"
27096,"unassigned"
27097,"Classical Monocytes"
27098,"IgM- IgD- B-cells"
27099,"unassigned"
27100,"Non-Classical Monocytes"
27101,"Classical Monocytes"
27102,"IgDpos IgMpos B cells"
27103,"CD4 T cells"
27104,"unassigned"
27105,"unassigned"
27106,"IgDpos IgMpos B cells"
27107,"IgDpos IgMpos B cells"
27108,"unassigned"
27109,"unassigned"
27110,"unassigned"
27111,"NK cells"
27112,"Eosinophils"
27113,"Classical Monocytes"
27114,"IgM- IgD- B-cells"
27115,"IgM- IgD- B-cells"
27116,"unassigned"
27117,"unassigned"
27118,"IgDpos IgMpos B cells"
27119,"unassigned"
27120,"IgDpos IgMpos B cells"
27121,"unassigned"
27122,"unassigned"
27123,"IgM- IgD- B-cells"
27124,"unassigned"
27125,"unassigned"
27126,"unassigned"
27127,"unassigned"
27128,"unassigned"
27129,"IgDpos IgMpos B cells"
27130,"unassigned"
27131,"unassigned"
27132,"Intermediate Monocytes"
27133,"unassigned"
27134,"unassigned"
27135,"NK cells"
27136,"IgM- IgD- B-cells"
27137,"IgDpos IgMpos B cells"
27138,"CD4 T cells"
27139,"unassigned"
27140,"unassigned"
27141,"unassigned"
27142,"unassigned"
27143,"NK cells"
27144,"Macrophages"
27145,"IgDpos IgMpos B cells"
27146,"IgDpos IgMpos B cells"
27147,"Non-Classical Monocytes"
27148,"Classical Monocytes"
27149,"unassigned"
27150,"Intermediate Monocytes"
27151,"IgM- IgD- B-cells"
27152,"IgDpos IgMpos B cells"
27153,"IgD- IgMpos B cells"
27154,"CD8 T cells"
27155,"IgDpos IgMpos B cells"
27156,"IgD- IgMpos B cells"
27157,"Intermediate Monocytes"
27158,"unassigned"
27159,"NKT cells"
27160,"unassigned"
27161,"unassigned"
27162,"unassigned"
27163,"unassigned"
27164,"Intermediate Monocytes"
27165,"Intermediate Monocytes"
27166,"Classical Monocytes"
27167,"unassigned"
27168,"Intermediate Monocytes"
27169,"Eosinophils"
27170,"unassigned"
27171,"Macrophages"
27172,"unassigned"
27173,"IgM- IgD- B-cells"
27174,"unassigned"
27175,"unassigned"
27176,"IgDpos IgMpos B cells"
27177,"unassigned"
27178,"unassigned"
27179,"IgM- IgD- B-cells"
27180,"Classical Monocytes"
27181,"Classical Monocytes"
27182,"Intermediate Monocytes"
27183,"Eosinophils"
27184,"unassigned"
27185,"Non-Classical Monocytes"
27186,"Eosinophils"
27187,"unassigned"
27188,"IgM- IgD- B-cells"
27189,"unassigned"
27190,"IgDpos IgMpos B cells"
27191,"Intermediate Monocytes"
27192,"IgM- IgD- B-cells"
27193,"unassigned"
27194,"unassigned"
27195,"unassigned"
27196,"unassigned"
27197,"unassigned"
27198,"IgDpos IgMpos B cells"
27199,"CMP"
27200,"unassigned"
27201,"unassigned"
27202,"unassigned"
27203,"NKT cells"
27204,"CMP"
27205,"Macrophages"
27206,"unassigned"
27207,"unassigned"
27208,"IgM- IgD- B-cells"
27209,"unassigned"
27210,"unassigned"
27211,"unassigned"
27212,"IgDpos IgMpos B cells"
27213,"unassigned"
27214,"unassigned"
27215,"HSC"
27216,"CD4 T cells"
27217,"unassigned"
27218,"Eosinophils"
27219,"unassigned"
27220,"unassigned"
27221,"unassigned"
27222,"CD8 T cells"
27223,"unassigned"
27224,"unassigned"
27225,"unassigned"
27226,"unassigned"
27227,"unassigned"
27228,"Classical Monocytes"
27229,"unassigned"
27230,"Eosinophils"
27231,"CD8 T cells"
27232,"unassigned"
27233,"IgD- IgMpos B cells"
27234,"unassigned"
27235,"unassigned"
27236,"unassigned"
27237,"Non-Classical Monocytes"
27238,"unassigned"
27239,"IgD- IgMpos B cells"
27240,"unassigned"
27241,"Classical Monocytes"
27242,"unassigned"
27243,"unassigned"
27244,"Eosinophils"
27245,"IgDpos IgMpos B cells"
27246,"unassigned"
27247,"Plasma Cells"
27248,"IgDpos IgMpos B cells"
27249,"unassigned"
27250,"CMP"
27251,"Non-Classical Monocytes"
27252,"IgM- IgD- B-cells"
27253,"Eosinophils"
27254,"unassigned"
27255,"unassigned"
27256,"unassigned"
27257,"unassigned"
27258,"Intermediate Monocytes"
27259,"IgDpos IgMpos B cells"
27260,"GMP"
27261,"unassigned"
27262,"Classical Monocytes"
27263,"unassigned"
27264,"Eosinophils"
27265,"Intermediate Monocytes"
27266,"unassigned"
27267,"IgD- IgMpos B cells"
27268,"IgDpos IgMpos B cells"
27269,"Non-Classical Monocytes"
27270,"unassigned"
27271,"unassigned"
27272,"unassigned"
27273,"unassigned"
27274,"unassigned"
27275,"IgM- IgD- B-cells"
27276,"Non-Classical Monocytes"
27277,"NKT cells"
27278,"Intermediate Monocytes"
27279,"Intermediate Monocytes"
27280,"unassigned"
27281,"IgDpos IgMpos B cells"
27282,"NKT cells"
27283,"unassigned"
27284,"Intermediate Monocytes"
27285,"unassigned"
27286,"unassigned"
27287,"unassigned"
27288,"unassigned"
27289,"unassigned"
27290,"Eosinophils"
27291,"IgD- IgMpos B cells"
27292,"unassigned"
27293,"Eosinophils"
27294,"unassigned"
27295,"unassigned"
27296,"unassigned"
27297,"IgM- IgD- B-cells"
27298,"NK cells"
27299,"IgDpos IgMpos B cells"
27300,"IgM- IgD- B-cells"
27301,"unassigned"
27302,"Macrophages"
27303,"IgD- IgMpos B cells"
27304,"unassigned"
27305,"Intermediate Monocytes"
27306,"unassigned"
27307,"IgDpos IgMpos B cells"
27308,"IgD- IgMpos B cells"
27309,"unassigned"
27310,"Classical Monocytes"
27311,"Non-Classical Monocytes"
27312,"unassigned"
27313,"unassigned"
27314,"unassigned"
27315,"unassigned"
27316,"IgD- IgMpos B cells"
27317,"IgM- IgD- B-cells"
27318,"Classical Monocytes"
27319,"unassigned"
27320,"CMP"
27321,"unassigned"
27322,"unassigned"
27323,"unassigned"
27324,"IgDpos IgMpos B cells"
27325,"unassigned"
27326,"Non-Classical Monocytes"
27327,"unassigned"
27328,"NKT cells"
27329,"unassigned"
27330,"unassigned"
27331,"Intermediate Monocytes"
27332,"unassigned"
27333,"IgDpos IgMpos B cells"
27334,"unassigned"
27335,"Non-Classical Monocytes"
27336,"IgDpos IgMpos B cells"
27337,"unassigned"
27338,"unassigned"
27339,"Intermediate Monocytes"
27340,"IgDpos IgMpos B cells"
27341,"Eosinophils"
27342,"unassigned"
27343,"Eosinophils"
27344,"unassigned"
27345,"unassigned"
27346,"unassigned"
27347,"unassigned"
27348,"Eosinophils"
27349,"unassigned"
27350,"unassigned"
27351,"Eosinophils"
27352,"unassigned"
27353,"unassigned"
27354,"Classical Monocytes"
27355,"unassigned"
27356,"IgDpos IgMpos B cells"
27357,"Eosinophils"
27358,"IgD- IgMpos B cells"
27359,"Basophils"
27360,"unassigned"
27361,"unassigned"
27362,"unassigned"
27363,"IgD- IgMpos B cells"
27364,"CD8 T cells"
27365,"IgM- IgD- B-cells"
27366,"Classical Monocytes"
27367,"IgM- IgD- B-cells"
27368,"IgDpos IgMpos B cells"
27369,"unassigned"
27370,"Non-Classical Monocytes"
27371,"unassigned"
27372,"Intermediate Monocytes"
27373,"IgM- IgD- B-cells"
27374,"Classical Monocytes"
27375,"unassigned"
27376,"IgD- IgMpos B cells"
27377,"unassigned"
27378,"Plasma Cells"
27379,"Basophils"
27380,"unassigned"
